frequency,exposure,duty_cycle,video_name,pattern_id,model,unaltered,hidden,misplaced,appeared
750,75,10.0,VIRAT_S_010208_02_000150_000180,3,faster_rcnn_inception_v2_coco_2018_01_28,273,96,0,34
25,200,5.0,VIRAT_S_010204_03_000606_000632,8,faster_rcnn_inception_v2_coco_2018_01_28,109,94,0,2
259,200,1.0,VIRAT_S_000201_02_000590_000623,0,faster_rcnn_inception_v2_coco_2018_01_28,1614,167,234,16
750,75,40.0,VIRAT_S_040103_08_001475_001512,9,faster_rcnn_inception_v2_coco_2018_01_28,526,316,67,258
511,75,40.0,VIRAT_S_010001_03_000537_000563,2,ssd_inception_v2_coco_2018_01_28,45,3,3,1
511,32,0.1,VIRAT_S_010208_08_000807_000831,4,faster_rcnn_inception_v2_coco_2018_01_28,134,0,0,0
750,32,10.0,VIRAT_S_010110_06_000953_001011,9,ssd_inception_v2_coco_2018_01_28,817,555,43,36
259,32,40.0,VIRAT_S_000205_02_000409_000566,6,faster_rcnn_inception_v2_coco_2018_01_28,7733,2684,670,46
750,32,40.0,VIRAT_S_010110_06_000953_001011,6,faster_rcnn_inception_v2_coco_2018_01_28,2506,385,359,51
750,200,20.0,VIRAT_S_010205_04_000545_000576,3,faster_rcnn_inception_v2_coco_2018_01_28,36,88,0,111
25,200,20.0,VIRAT_S_040103_03_000284_000425,2,faster_rcnn_inception_v2_coco_2018_01_28,2754,708,789,298
25,32,1.0,VIRAT_S_040103_08_001475_001512,8,ssd_inception_v2_coco_2018_01_28,494,2,0,0
750,75,40.0,VIRAT_S_010208_02_000150_000180,2,ssd_inception_v2_coco_2018_01_28,29,78,0,0
511,32,5.0,VIRAT_S_010208_07_000768_000791,9,ssd_inception_v2_coco_2018_01_28,55,2,0,8
259,75,40.0,VIRAT_S_000201_02_000590_000623,3,ssd_inception_v2_coco_2018_01_28,283,743,4,4
511,32,1.0,VIRAT_S_010205_04_000545_000576,4,faster_rcnn_inception_v2_coco_2018_01_28,121,3,0,0
259,75,20.0,VIRAT_S_040104_04_000854_000934,9,ssd_inception_v2_coco_2018_01_28,487,184,60,2
259,75,5.0,VIRAT_S_010208_02_000150_000180,4,ssd_inception_v2_coco_2018_01_28,98,9,0,13
25,200,10.0,VIRAT_S_050000_11_001530_001576,8,ssd_inception_v2_coco_2018_01_28,199,421,166,28
259,200,40.0,VIRAT_S_050000_10_001462_001491,8,faster_rcnn_inception_v2_coco_2018_01_28,362,454,261,75
259,75,40.0,VIRAT_S_050000_11_001530_001576,1,faster_rcnn_inception_v2_coco_2018_01_28,1043,487,244,58
750,200,0.1,VIRAT_S_010208_02_000150_000180,6,faster_rcnn_inception_v2_coco_2018_01_28,283,86,0,6
750,75,0.1,VIRAT_S_010204_07_000942_000989,8,ssd_inception_v2_coco_2018_01_28,146,28,1,25
511,32,10.0,VIRAT_S_010205_04_000545_000576,5,ssd_inception_v2_coco_2018_01_28,11,3,0,2
750,75,5.0,VIRAT_S_050000_11_001530_001576,5,ssd_inception_v2_coco_2018_01_28,86,644,56,2
259,32,10.0,VIRAT_S_010204_03_000606_000632,3,ssd_inception_v2_coco_2018_01_28,14,2,0,3
259,200,20.0,VIRAT_S_040103_03_000284_000425,4,ssd_inception_v2_coco_2018_01_28,1151,1607,244,6
750,200,0.1,VIRAT_S_010208_07_000768_000791,1,ssd_inception_v2_coco_2018_01_28,46,11,0,11
259,200,5.0,VIRAT_S_010110_06_000953_001011,4,ssd_inception_v2_coco_2018_01_28,578,603,234,56
25,75,10.0,VIRAT_S_010205_04_000545_000576,9,faster_rcnn_inception_v2_coco_2018_01_28,117,7,0,5
750,32,20.0,VIRAT_S_010203_00_000047_000139,8,faster_rcnn_inception_v2_coco_2018_01_28,1157,35,2,39
750,75,1.0,VIRAT_S_010203_00_000047_000139,9,faster_rcnn_inception_v2_coco_2018_01_28,1071,114,9,24
259,200,0.1,VIRAT_S_040104_04_000854_000934,4,faster_rcnn_inception_v2_coco_2018_01_28,1735,34,21,6
511,32,20.0,VIRAT_S_010208_02_000150_000180,1,ssd_inception_v2_coco_2018_01_28,98,8,1,5
511,200,40.0,VIRAT_S_000205_02_000409_000566,1,ssd_inception_v2_coco_2018_01_28,3,5329,0,17
25,32,40.0,VIRAT_S_050000_02_000404_000486,8,ssd_inception_v2_coco_2018_01_28,847,675,17,34
750,75,20.0,VIRAT_S_010201_08_000705_000739,2,faster_rcnn_inception_v2_coco_2018_01_28,109,171,0,113
25,32,40.0,VIRAT_S_010204_11_001524_001607,0,ssd_inception_v2_coco_2018_01_28,38,7,0,5
25,32,20.0,VIRAT_S_010200_01_000254_000322,0,faster_rcnn_inception_v2_coco_2018_01_28,543,17,1,26
750,32,1.0,VIRAT_S_010004_01_000163_000188,2,faster_rcnn_inception_v2_coco_2018_01_28,659,15,52,4
511,32,0.1,VIRAT_S_010004_01_000163_000188,2,faster_rcnn_inception_v2_coco_2018_01_28,699,4,23,7
750,200,10.0,VIRAT_S_010001_03_000537_000563,5,ssd_inception_v2_coco_2018_01_28,7,1,43,8
25,32,0.1,VIRAT_S_010203_00_000047_000139,5,ssd_inception_v2_coco_2018_01_28,292,2,0,1
511,32,5.0,VIRAT_S_050000_02_000404_000486,4,ssd_inception_v2_coco_2018_01_28,663,811,65,139
511,32,1.0,VIRAT_S_010204_03_000606_000632,9,ssd_inception_v2_coco_2018_01_28,15,1,0,3
25,75,10.0,VIRAT_S_010203_00_000047_000139,3,faster_rcnn_inception_v2_coco_2018_01_28,803,382,9,33
511,75,0.1,VIRAT_S_010204_03_000606_000632,5,faster_rcnn_inception_v2_coco_2018_01_28,186,17,0,5
750,32,40.0,VIRAT_S_010205_04_000545_000576,4,faster_rcnn_inception_v2_coco_2018_01_28,116,7,1,54
25,75,0.1,VIRAT_S_010001_03_000537_000563,1,ssd_inception_v2_coco_2018_01_28,51,0,0,0
750,75,20.0,VIRAT_S_050201_10_001992_002056,9,ssd_inception_v2_coco_2018_01_28,2,1231,0,1
25,200,5.0,VIRAT_S_000205_02_000409_000566,1,faster_rcnn_inception_v2_coco_2018_01_28,5246,4785,1056,297
750,32,1.0,VIRAT_S_050000_02_000404_000486,7,ssd_inception_v2_coco_2018_01_28,845,654,40,2
511,32,40.0,VIRAT_S_010208_02_000150_000180,8,ssd_inception_v2_coco_2018_01_28,96,11,0,1
25,200,40.0,VIRAT_S_050000_02_000404_000486,8,faster_rcnn_inception_v2_coco_2018_01_28,3375,238,4,25
511,32,10.0,VIRAT_S_010205_04_000545_000576,1,ssd_inception_v2_coco_2018_01_28,13,1,0,11
750,200,1.0,VIRAT_S_010001_03_000537_000563,1,faster_rcnn_inception_v2_coco_2018_01_28,377,102,142,64
25,75,40.0,VIRAT_S_010208_10_000904_000991,3,faster_rcnn_inception_v2_coco_2018_01_28,784,232,4,13
25,200,5.0,VIRAT_S_010200_01_000254_000322,8,faster_rcnn_inception_v2_coco_2018_01_28,215,334,12,2
511,200,20.0,VIRAT_S_000201_02_000590_000623,9,ssd_inception_v2_coco_2018_01_28,0,1030,0,0
511,75,5.0,VIRAT_S_010005_06_000475_000499,5,ssd_inception_v2_coco_2018_01_28,90,101,3,0
259,32,1.0,VIRAT_S_050000_10_001462_001491,7,faster_rcnn_inception_v2_coco_2018_01_28,1050,21,6,6
511,200,40.0,VIRAT_S_050201_10_001992_002056,4,ssd_inception_v2_coco_2018_01_28,0,1233,0,6
511,200,10.0,VIRAT_S_010004_01_000163_000188,0,faster_rcnn_inception_v2_coco_2018_01_28,447,142,137,8
511,75,0.1,VIRAT_S_010208_07_000768_000791,4,ssd_inception_v2_coco_2018_01_28,51,6,0,11
511,32,1.0,VIRAT_S_010207_10_001549_001596,5,ssd_inception_v2_coco_2018_01_28,149,2,0,1
750,75,10.0,VIRAT_S_010110_06_000953_001011,5,faster_rcnn_inception_v2_coco_2018_01_28,2039,605,606,43
511,200,1.0,VIRAT_S_010207_10_001549_001596,4,ssd_inception_v2_coco_2018_01_28,106,45,0,15
25,32,5.0,VIRAT_S_010205_04_000545_000576,1,ssd_inception_v2_coco_2018_01_28,12,2,0,0
25,32,20.0,VIRAT_S_040104_04_000854_000934,7,faster_rcnn_inception_v2_coco_2018_01_28,1781,3,6,4
259,200,20.0,VIRAT_S_010200_01_000254_000322,0,faster_rcnn_inception_v2_coco_2018_01_28,222,332,7,24
750,32,0.1,VIRAT_S_010200_01_000254_000322,2,ssd_inception_v2_coco_2018_01_28,37,1,0,1
750,75,10.0,VIRAT_S_010204_11_001524_001607,9,faster_rcnn_inception_v2_coco_2018_01_28,122,143,2,149
750,75,0.1,VIRAT_S_010203_00_000047_000139,9,ssd_inception_v2_coco_2018_01_28,278,14,2,25
25,200,40.0,VIRAT_S_010207_10_001549_001596,2,ssd_inception_v2_coco_2018_01_28,18,171,0,0
750,200,20.0,VIRAT_S_010005_06_000475_000499,6,faster_rcnn_inception_v2_coco_2018_01_28,246,238,209,17
259,200,1.0,VIRAT_S_010004_01_000163_000188,1,ssd_inception_v2_coco_2018_01_28,44,85,52,0
750,200,5.0,VIRAT_S_010201_08_000705_000739,1,faster_rcnn_inception_v2_coco_2018_01_28,105,173,2,23
511,75,5.0,VIRAT_S_010004_01_000163_000188,0,ssd_inception_v2_coco_2018_01_28,79,89,13,1
511,200,0.1,VIRAT_S_010201_08_000705_000739,5,faster_rcnn_inception_v2_coco_2018_01_28,183,92,3,13
25,32,40.0,VIRAT_S_010204_11_001524_001607,7,faster_rcnn_inception_v2_coco_2018_01_28,303,1,0,0
511,32,5.0,VIRAT_S_010207_10_001549_001596,6,ssd_inception_v2_coco_2018_01_28,143,8,0,16
511,75,10.0,VIRAT_S_050000_10_001462_001491,2,faster_rcnn_inception_v2_coco_2018_01_28,668,228,181,19
511,75,0.1,VIRAT_S_010201_08_000705_000739,7,faster_rcnn_inception_v2_coco_2018_01_28,239,39,0,20
750,75,0.1,VIRAT_S_000201_02_000590_000623,7,ssd_inception_v2_coco_2018_01_28,505,520,5,0
511,200,10.0,VIRAT_S_010001_03_000537_000563,3,ssd_inception_v2_coco_2018_01_28,45,1,5,0
259,32,0.1,VIRAT_S_050000_11_001530_001576,4,ssd_inception_v2_coco_2018_01_28,695,66,25,8
750,75,20.0,VIRAT_S_010203_00_000047_000139,5,faster_rcnn_inception_v2_coco_2018_01_28,667,517,10,262
25,200,0.1,VIRAT_S_010204_07_000942_000989,8,faster_rcnn_inception_v2_coco_2018_01_28,567,1,0,1
511,32,0.1,VIRAT_S_010110_06_000953_001011,4,ssd_inception_v2_coco_2018_01_28,1034,336,45,10
25,200,5.0,VIRAT_S_010001_03_000537_000563,3,ssd_inception_v2_coco_2018_01_28,45,3,3,54
511,200,5.0,VIRAT_S_040103_03_000284_000425,5,faster_rcnn_inception_v2_coco_2018_01_28,2683,892,676,299
750,200,0.1,VIRAT_S_010004_01_000163_000188,6,faster_rcnn_inception_v2_coco_2018_01_28,535,81,110,4
25,75,20.0,VIRAT_S_040104_04_000854_000934,5,faster_rcnn_inception_v2_coco_2018_01_28,1766,8,16,1
25,75,1.0,VIRAT_S_010201_08_000705_000739,6,ssd_inception_v2_coco_2018_01_28,56,0,0,1
750,32,1.0,VIRAT_S_010004_01_000163_000188,0,ssd_inception_v2_coco_2018_01_28,152,29,0,2
511,75,5.0,VIRAT_S_010204_07_000942_000989,0,faster_rcnn_inception_v2_coco_2018_01_28,425,125,7,15
511,200,20.0,VIRAT_S_040104_04_000854_000934,8,ssd_inception_v2_coco_2018_01_28,8,721,2,1
259,32,1.0,VIRAT_S_010110_06_000953_001011,9,faster_rcnn_inception_v2_coco_2018_01_28,2973,140,137,15
25,75,40.0,VIRAT_S_040103_08_001475_001512,7,faster_rcnn_inception_v2_coco_2018_01_28,909,0,0,0
25,32,5.0,VIRAT_S_010204_03_000606_000632,3,faster_rcnn_inception_v2_coco_2018_01_28,167,36,0,1
25,75,20.0,VIRAT_S_050000_11_001530_001576,8,faster_rcnn_inception_v2_coco_2018_01_28,1036,512,226,45
750,32,1.0,VIRAT_S_050000_02_000404_000486,8,faster_rcnn_inception_v2_coco_2018_01_28,3528,66,23,35
750,75,5.0,VIRAT_S_010005_06_000475_000499,0,faster_rcnn_inception_v2_coco_2018_01_28,447,89,157,5
25,32,20.0,VIRAT_S_000205_02_000409_000566,2,faster_rcnn_inception_v2_coco_2018_01_28,8053,2519,515,44
511,200,40.0,VIRAT_S_010208_07_000768_000791,2,ssd_inception_v2_coco_2018_01_28,25,30,2,4
750,200,10.0,VIRAT_S_010200_01_000254_000322,9,faster_rcnn_inception_v2_coco_2018_01_28,223,327,11,131
259,32,10.0,VIRAT_S_010005_06_000475_000499,2,ssd_inception_v2_coco_2018_01_28,143,51,0,3
511,200,40.0,VIRAT_S_040103_08_001475_001512,2,faster_rcnn_inception_v2_coco_2018_01_28,375,521,13,97
511,32,20.0,VIRAT_S_050000_10_001462_001491,6,faster_rcnn_inception_v2_coco_2018_01_28,794,73,210,26
25,75,20.0,VIRAT_S_010208_10_000904_000991,7,ssd_inception_v2_coco_2018_01_28,130,101,6,22
750,32,20.0,VIRAT_S_040104_04_000854_000934,1,faster_rcnn_inception_v2_coco_2018_01_28,1683,77,30,24
750,200,20.0,VIRAT_S_050000_10_001462_001491,5,faster_rcnn_inception_v2_coco_2018_01_28,251,596,230,88
511,32,20.0,VIRAT_S_010208_07_000768_000791,1,ssd_inception_v2_coco_2018_01_28,53,4,0,8
750,32,10.0,VIRAT_S_040104_04_000854_000934,8,faster_rcnn_inception_v2_coco_2018_01_28,1681,76,33,39
511,75,10.0,VIRAT_S_010005_06_000475_000499,7,ssd_inception_v2_coco_2018_01_28,149,45,0,5
511,32,20.0,VIRAT_S_010204_11_001524_001607,9,ssd_inception_v2_coco_2018_01_28,35,3,1,9
25,75,40.0,VIRAT_S_010201_08_000705_000739,2,ssd_inception_v2_coco_2018_01_28,32,22,2,2
259,200,40.0,VIRAT_S_010203_00_000047_000139,4,faster_rcnn_inception_v2_coco_2018_01_28,641,528,25,8
259,75,40.0,VIRAT_S_050000_10_001462_001491,2,ssd_inception_v2_coco_2018_01_28,43,293,32,10
25,32,10.0,VIRAT_S_010004_01_000163_000188,7,ssd_inception_v2_coco_2018_01_28,178,3,0,3
25,75,40.0,VIRAT_S_010207_10_001549_001596,9,faster_rcnn_inception_v2_coco_2018_01_28,321,146,3,33
25,75,20.0,VIRAT_S_000205_02_000409_000566,7,faster_rcnn_inception_v2_coco_2018_01_28,4982,4729,1376,216
750,75,5.0,VIRAT_S_010201_08_000705_000739,2,ssd_inception_v2_coco_2018_01_28,38,18,1,5
511,75,5.0,VIRAT_S_010208_02_000150_000180,6,faster_rcnn_inception_v2_coco_2018_01_28,280,89,0,3
511,200,5.0,VIRAT_S_010208_08_000807_000831,3,ssd_inception_v2_coco_2018_01_28,14,1,0,2
259,32,5.0,VIRAT_S_050000_11_001530_001576,8,ssd_inception_v2_coco_2018_01_28,544,175,67,43
750,200,0.1,VIRAT_S_010204_03_000606_000632,0,ssd_inception_v2_coco_2018_01_28,4,12,0,2
511,32,10.0,VIRAT_S_040103_08_001475_001512,4,faster_rcnn_inception_v2_coco_2018_01_28,873,17,19,0
750,75,40.0,VIRAT_S_010204_07_000942_000989,3,faster_rcnn_inception_v2_coco_2018_01_28,290,261,6,132
259,75,1.0,VIRAT_S_010208_02_000150_000180,8,faster_rcnn_inception_v2_coco_2018_01_28,341,28,0,3
259,200,1.0,VIRAT_S_010200_01_000254_000322,0,ssd_inception_v2_coco_2018_01_28,53,12,0,13
25,32,1.0,VIRAT_S_000205_02_000409_000566,5,ssd_inception_v2_coco_2018_01_28,3901,500,931,157
259,75,0.1,VIRAT_S_010207_10_001549_001596,6,ssd_inception_v2_coco_2018_01_28,183,6,0,7
259,200,40.0,VIRAT_S_010207_10_001549_001596,8,ssd_inception_v2_coco_2018_01_28,6,183,0,0
511,75,20.0,VIRAT_S_050000_02_000404_000486,0,ssd_inception_v2_coco_2018_01_28,108,1430,1,15
259,32,0.1,VIRAT_S_010208_07_000768_000791,7,ssd_inception_v2_coco_2018_01_28,56,1,0,0
25,75,0.1,VIRAT_S_000205_02_000409_000566,2,ssd_inception_v2_coco_2018_01_28,4752,481,99,6
511,200,1.0,VIRAT_S_000201_02_000590_000623,1,faster_rcnn_inception_v2_coco_2018_01_28,1141,534,340,7
259,75,20.0,VIRAT_S_010205_04_000545_000576,9,faster_rcnn_inception_v2_coco_2018_01_28,46,78,0,1
511,75,1.0,VIRAT_S_000205_02_000409_000566,7,faster_rcnn_inception_v2_coco_2018_01_28,8183,2107,797,63
511,200,1.0,VIRAT_S_010208_10_000904_000991,4,ssd_inception_v2_coco_2018_01_28,143,88,6,18
25,75,40.0,VIRAT_S_010208_02_000150_000180,9,ssd_inception_v2_coco_2018_01_28,55,52,0,1
259,75,10.0,VIRAT_S_010200_01_000254_000322,8,faster_rcnn_inception_v2_coco_2018_01_28,543,13,5,14
25,32,5.0,VIRAT_S_010204_07_000942_000989,7,ssd_inception_v2_coco_2018_01_28,169,1,0,3
750,75,20.0,VIRAT_S_010110_06_000953_001011,5,ssd_inception_v2_coco_2018_01_28,306,982,127,0
25,75,10.0,VIRAT_S_010208_10_000904_000991,1,faster_rcnn_inception_v2_coco_2018_01_28,713,299,8,33
25,200,1.0,VIRAT_S_050000_02_000404_000486,4,ssd_inception_v2_coco_2018_01_28,931,423,185,10
25,200,0.1,VIRAT_S_040104_04_000854_000934,9,faster_rcnn_inception_v2_coco_2018_01_28,1778,3,9,3
750,75,40.0,VIRAT_S_040104_04_000854_000934,7,ssd_inception_v2_coco_2018_01_28,6,725,0,0
25,75,40.0,VIRAT_S_000205_02_000409_000566,7,ssd_inception_v2_coco_2018_01_28,5197,75,60,9
511,75,40.0,VIRAT_S_010205_04_000545_000576,3,faster_rcnn_inception_v2_coco_2018_01_28,42,82,0,62
511,75,40.0,VIRAT_S_050201_10_001992_002056,3,faster_rcnn_inception_v2_coco_2018_01_28,1074,1474,60,270
511,200,5.0,VIRAT_S_010201_08_000705_000739,3,faster_rcnn_inception_v2_coco_2018_01_28,132,145,1,15
750,32,0.1,VIRAT_S_000201_02_000590_000623,0,ssd_inception_v2_coco_2018_01_28,689,335,6,0
259,75,1.0,VIRAT_S_010203_00_000047_000139,3,ssd_inception_v2_coco_2018_01_28,232,58,4,28
25,32,0.1,VIRAT_S_050000_10_001462_001491,0,faster_rcnn_inception_v2_coco_2018_01_28,1076,0,1,0
25,200,1.0,VIRAT_S_010201_08_000705_000739,3,ssd_inception_v2_coco_2018_01_28,36,19,1,3
750,200,20.0,VIRAT_S_040104_04_000854_000934,1,faster_rcnn_inception_v2_coco_2018_01_28,913,863,14,461
750,32,40.0,VIRAT_S_040104_04_000854_000934,7,faster_rcnn_inception_v2_coco_2018_01_28,1645,105,40,24
750,75,5.0,VIRAT_S_000205_02_000409_000566,4,ssd_inception_v2_coco_2018_01_28,467,4419,446,12
25,200,1.0,VIRAT_S_010200_01_000254_000322,9,faster_rcnn_inception_v2_coco_2018_01_28,559,1,1,0
750,75,20.0,VIRAT_S_010201_08_000705_000739,3,ssd_inception_v2_coco_2018_01_28,31,25,1,5
511,32,10.0,VIRAT_S_010110_06_000953_001011,1,faster_rcnn_inception_v2_coco_2018_01_28,2644,290,316,49
25,200,1.0,VIRAT_S_040104_04_000854_000934,0,faster_rcnn_inception_v2_coco_2018_01_28,1782,2,6,5
25,32,0.1,VIRAT_S_010208_07_000768_000791,4,ssd_inception_v2_coco_2018_01_28,51,0,0,1
25,75,20.0,VIRAT_S_050000_11_001530_001576,8,ssd_inception_v2_coco_2018_01_28,175,546,65,30
25,32,20.0,VIRAT_S_010208_10_000904_000991,9,ssd_inception_v2_coco_2018_01_28,211,23,3,21
511,75,1.0,VIRAT_S_010005_06_000475_000499,4,faster_rcnn_inception_v2_coco_2018_01_28,552,87,54,1
259,32,0.1,VIRAT_S_050201_10_001992_002056,4,ssd_inception_v2_coco_2018_01_28,1124,82,27,1
750,200,10.0,VIRAT_S_010208_10_000904_000991,0,faster_rcnn_inception_v2_coco_2018_01_28,413,591,16,292
259,75,20.0,VIRAT_S_010208_07_000768_000791,0,faster_rcnn_inception_v2_coco_2018_01_28,115,74,1,3
259,200,40.0,VIRAT_S_010005_06_000475_000499,2,faster_rcnn_inception_v2_coco_2018_01_28,427,124,142,3
511,200,40.0,VIRAT_S_010208_08_000807_000831,2,ssd_inception_v2_coco_2018_01_28,13,2,0,2
25,75,10.0,VIRAT_S_010208_08_000807_000831,1,faster_rcnn_inception_v2_coco_2018_01_28,72,59,0,4
25,32,20.0,VIRAT_S_010204_03_000606_000632,9,ssd_inception_v2_coco_2018_01_28,9,7,0,4
511,75,5.0,VIRAT_S_040103_08_001475_001512,1,faster_rcnn_inception_v2_coco_2018_01_28,719,69,121,9
511,200,5.0,VIRAT_S_010200_01_000254_000322,3,ssd_inception_v2_coco_2018_01_28,27,11,0,32
750,200,1.0,VIRAT_S_000201_02_000590_000623,5,ssd_inception_v2_coco_2018_01_28,125,829,76,1
511,75,40.0,VIRAT_S_050000_11_001530_001576,6,faster_rcnn_inception_v2_coco_2018_01_28,900,627,247,125
511,75,5.0,VIRAT_S_010204_07_000942_000989,8,faster_rcnn_inception_v2_coco_2018_01_28,360,192,5,7
25,200,1.0,VIRAT_S_000205_02_000409_000566,8,faster_rcnn_inception_v2_coco_2018_01_28,10957,123,7,8
259,200,20.0,VIRAT_S_010204_07_000942_000989,5,faster_rcnn_inception_v2_coco_2018_01_28,229,327,12,0
25,200,5.0,VIRAT_S_040103_03_000284_000425,8,ssd_inception_v2_coco_2018_01_28,1055,1648,299,5
25,200,40.0,VIRAT_S_010205_04_000545_000576,5,ssd_inception_v2_coco_2018_01_28,9,5,0,0
259,32,40.0,VIRAT_S_050000_11_001530_001576,0,ssd_inception_v2_coco_2018_01_28,507,255,24,18
259,32,0.1,VIRAT_S_010001_03_000537_000563,1,faster_rcnn_inception_v2_coco_2018_01_28,598,0,23,1
25,32,0.1,VIRAT_S_010004_01_000163_000188,3,ssd_inception_v2_coco_2018_01_28,166,15,0,0
750,200,20.0,VIRAT_S_010005_06_000475_000499,3,ssd_inception_v2_coco_2018_01_28,48,103,43,0
511,200,0.1,VIRAT_S_010208_02_000150_000180,4,ssd_inception_v2_coco_2018_01_28,93,14,0,3
750,200,5.0,VIRAT_S_050000_11_001530_001576,7,faster_rcnn_inception_v2_coco_2018_01_28,694,798,282,12
25,32,20.0,VIRAT_S_010001_03_000537_000563,5,ssd_inception_v2_coco_2018_01_28,50,1,0,1
259,200,5.0,VIRAT_S_010110_06_000953_001011,2,ssd_inception_v2_coco_2018_01_28,608,651,156,132
750,200,40.0,VIRAT_S_010201_08_000705_000739,8,faster_rcnn_inception_v2_coco_2018_01_28,64,212,2,153
511,75,20.0,VIRAT_S_010205_04_000545_000576,3,faster_rcnn_inception_v2_coco_2018_01_28,42,81,1,9
25,32,20.0,VIRAT_S_050000_11_001530_001576,0,ssd_inception_v2_coco_2018_01_28,491,224,71,12
25,75,1.0,VIRAT_S_010208_08_000807_000831,1,ssd_inception_v2_coco_2018_01_28,15,0,0,0
750,200,1.0,VIRAT_S_000201_02_000590_000623,6,ssd_inception_v2_coco_2018_01_28,0,1030,0,0
511,75,20.0,VIRAT_S_040104_04_000854_000934,8,faster_rcnn_inception_v2_coco_2018_01_28,1206,511,73,242
25,75,0.1,VIRAT_S_010207_10_001549_001596,0,faster_rcnn_inception_v2_coco_2018_01_28,469,1,0,0
25,75,10.0,VIRAT_S_040104_04_000854_000934,3,faster_rcnn_inception_v2_coco_2018_01_28,1400,277,113,117
259,75,5.0,VIRAT_S_010004_01_000163_000188,1,faster_rcnn_inception_v2_coco_2018_01_28,635,16,75,14
25,75,20.0,VIRAT_S_010208_02_000150_000180,4,ssd_inception_v2_coco_2018_01_28,105,2,0,0
750,32,40.0,VIRAT_S_010208_07_000768_000791,2,faster_rcnn_inception_v2_coco_2018_01_28,194,2,0,35
259,75,20.0,VIRAT_S_010208_08_000807_000831,4,faster_rcnn_inception_v2_coco_2018_01_28,62,69,0,2
750,75,20.0,VIRAT_S_000201_02_000590_000623,2,faster_rcnn_inception_v2_coco_2018_01_28,803,886,326,6
750,75,5.0,VIRAT_S_050000_11_001530_001576,1,faster_rcnn_inception_v2_coco_2018_01_28,970,657,147,22
750,32,5.0,VIRAT_S_010208_02_000150_000180,4,ssd_inception_v2_coco_2018_01_28,100,7,0,0
25,200,0.1,VIRAT_S_010208_02_000150_000180,8,faster_rcnn_inception_v2_coco_2018_01_28,369,0,0,0
25,32,10.0,VIRAT_S_040103_03_000284_000425,1,faster_rcnn_inception_v2_coco_2018_01_28,4093,33,125,3
750,75,40.0,VIRAT_S_050000_02_000404_000486,8,ssd_inception_v2_coco_2018_01_28,68,1468,3,5
511,75,20.0,VIRAT_S_010208_07_000768_000791,9,faster_rcnn_inception_v2_coco_2018_01_28,151,42,3,93
259,200,40.0,VIRAT_S_010208_08_000807_000831,3,faster_rcnn_inception_v2_coco_2018_01_28,31,100,0,57
750,75,1.0,VIRAT_S_010001_03_000537_000563,8,faster_rcnn_inception_v2_coco_2018_01_28,454,62,105,47
259,75,40.0,VIRAT_S_050000_10_001462_001491,4,faster_rcnn_inception_v2_coco_2018_01_28,534,301,242,59
511,75,5.0,VIRAT_S_010201_08_000705_000739,5,ssd_inception_v2_coco_2018_01_28,34,20,2,4
259,32,20.0,VIRAT_S_010204_07_000942_000989,8,ssd_inception_v2_coco_2018_01_28,155,15,0,27
511,200,0.1,VIRAT_S_000201_02_000590_000623,7,faster_rcnn_inception_v2_coco_2018_01_28,1337,485,193,22
750,75,5.0,VIRAT_S_010203_00_000047_000139,0,faster_rcnn_inception_v2_coco_2018_01_28,754,430,10,6
511,32,1.0,VIRAT_S_040103_03_000284_000425,4,faster_rcnn_inception_v2_coco_2018_01_28,3717,364,170,7
511,75,5.0,VIRAT_S_010204_07_000942_000989,4,ssd_inception_v2_coco_2018_01_28,106,67,2,11
750,200,5.0,VIRAT_S_010004_01_000163_000188,1,faster_rcnn_inception_v2_coco_2018_01_28,277,241,208,1
259,75,10.0,VIRAT_S_040103_08_001475_001512,2,ssd_inception_v2_coco_2018_01_28,194,221,81,39
259,32,5.0,VIRAT_S_040103_03_000284_000425,2,faster_rcnn_inception_v2_coco_2018_01_28,3984,85,182,16
259,32,20.0,VIRAT_S_010001_03_000537_000563,3,faster_rcnn_inception_v2_coco_2018_01_28,512,52,57,2
259,32,10.0,VIRAT_S_010201_08_000705_000739,1,faster_rcnn_inception_v2_coco_2018_01_28,219,59,0,3
750,200,0.1,VIRAT_S_050000_11_001530_001576,5,faster_rcnn_inception_v2_coco_2018_01_28,846,823,105,33
750,75,1.0,VIRAT_S_050000_02_000404_000486,2,faster_rcnn_inception_v2_coco_2018_01_28,2624,866,127,158
750,75,10.0,VIRAT_S_050000_10_001462_001491,2,faster_rcnn_inception_v2_coco_2018_01_28,519,438,120,81
25,75,20.0,VIRAT_S_010207_10_001549_001596,0,ssd_inception_v2_coco_2018_01_28,49,140,0,0
25,200,20.0,VIRAT_S_010001_03_000537_000563,5,ssd_inception_v2_coco_2018_01_28,51,0,0,49
750,75,5.0,VIRAT_S_010205_04_000545_000576,2,ssd_inception_v2_coco_2018_01_28,2,12,0,2
511,32,1.0,VIRAT_S_010204_03_000606_000632,6,faster_rcnn_inception_v2_coco_2018_01_28,190,13,0,1
511,200,0.1,VIRAT_S_010208_10_000904_000991,8,ssd_inception_v2_coco_2018_01_28,177,57,3,19
25,75,20.0,VIRAT_S_010001_03_000537_000563,1,faster_rcnn_inception_v2_coco_2018_01_28,495,96,30,19
25,75,1.0,VIRAT_S_010208_02_000150_000180,8,faster_rcnn_inception_v2_coco_2018_01_28,369,0,0,0
